	min_index	min_value
777	130647	0.5101020514433643
778	131513	0.8456966500379081
779	130324	0.640907576770196
780	130408	0.8091145711072667
781	130647	0.5101020514433643
782	130647	0.3845425451033363
783	131513	0.8456966500379081
784	130942	0.6859456464458717
785	131771	0.7745825913331419
786	130647	0.4896896369201712
787	130408	0.8013201464402434
788	130647	0.5101020514433643
789	130942	0.6713121324330418
790	131513	0.8456966500379081
791	130617	0.5
792	130647	0.6603168897566213
793	130647	0.5743717346206256
794	130052	1.0
795	131513	0.8456966500379081
796	130647	0.3195861825602283
797	130942	0.6713121324330418
798	130408	0.8013201464402434
799	130647	0.5743717346206256
800	130591	0.5097096621545399
801	130617	0.6220355269907728
802	130942	0.6521494573814782
803	131513	0.8456966500379081
804	130829	0.7226499018873855
805	130647	0.5101020514433643
806	130596	0.11111111111111116
807	131945	0.7385118198157545
808	131132	0.8782838761099631
809	131204	0.44056907221448427
810	131204	0.2404454746872502
811	130647	0.4107443490112104
812	130594	0.02817468419245006
813	130324	0.6460038372976056
814	130775	0.7202485575279058
815	130942	0.6
816	131088	0.6685436963188058
817	130647	0.4556689460481826
818	130647	0.6594973876965006
819	130942	0.6166740610000361
820	130340	0.7375278861807186
821	131416	0.8071208125473851
822	130564	0.10557280900008413
823	130324	0.7423594885309391
824	131856	0.25379749275536345
825	130324	0.7334430050084084
826	130564	0.029857499854668013
827	131204	0.39514162109086615
828	130647	0.4556689460481826
829	130616	0.2928932188134524
830	130052	1.0
831	130647	0.26970325665977857
832	130324	0.7190242565254918
833	130753	0.7242013257426543
834	131856	0.5441576941614482
835	131123	0.8350427802315354
836	130645	0.35284977107056603
837	130647	0.27831216351296784
838	130942	0.6381863865066837
839	130647	0.6594973876965006
840	130324	0.6814034535678449
841	130584	0.07692307692307687
842	130942	0.641431417199682
843	130647	0.3827866001516324
844	130386	0.4950806967199029
845	130942	0.6242654253489104
846	130408	0.8013201464402434
847	130647	0.5743717346206256
848	130931	0.8013201464402434
849	131856	0.4386586006121883
850	131856	0.1875
851	130829	0.6533123773592318
852	131513	0.8218258387250503
853	130647	0.5545645968126259
854	130942	0.6205266807797944
855	131918	0.7327387580875756
856	131736	0.5709418348394835
857	130644	0.2440710539815456
858	130647	0.4226497308103743
859	130324	0.7334430050084084
860	130855	0.8139031579203058
861	131440	0.7727236041091455
862	130594	0.0
863	130647	0.26970325665977857
864	131559	0.5917517095361371
865	130645	0.4960473693210303
866	131606	0.8128285077907053
867	130892	0.6350018024557843
868	131559	0.5
869	130324	0.6878047294727686
870	130966	0.36435827383627184
871	130616	0.5917517095361371
872	130645	0.3975359239232907
873	131709	0.3043359207446076
874	130324	0.7257957514464591
875	130594	0.2238859998837344
876	130324	0.5546006659169556
877	131194	0.6257724004081255
878	131559	0.4226497308103743
879	130753	0.7319718662905512
880	131088	0.7521898232095174
881	131194	0.6680355978440987
882	131194	0.6595585466754049
883	130591	0.5580582617584078
884	130674	0.3694717112445369
885	131416	0.6772513878160485
886	130647	0.2928932188134525
887	130526	0.4522774424948339
888	130560	0.1501634144012024
889	130526	0.4522774424948339
890	130526	0.2166505481993598
891	130591	0.527544408738466
892	131945	0.7777777777777778
893	131194	0.6652806593023985
894	130863	0.6348516283298893
895	130531	0.5590414481559015
896	131194	0.6404537522466626
897	131194	0.6503970506099495
898	131194	0.6595585466754049
899	131856	0.6158893602013121
900	130658	0.7574643749636669
901	131100	0.7660104036036656
902	130563	0.26970325665977857
903	131204	0.6697108704620918
904	130882	0.7714182046721622
905	131856	0.37138144290628783
906	131494	0.6535898384862245
907	130555	0.7864957949265505
908	131559	0.7418011102528388
909	131559	0.7418011102528388
910	131194	0.6652806593023985
911	131194	0.6784120595874226
912	130863	0.6348516283298893
913	131194	0.6707236129509127
914	130484	0.2943496709904574
915	131653	0.35831105208025205
916	131088	0.7521898232095174
917	131194	0.6652806593023985
918	130523	0.4696699141100893
919	130672	0.4203926324995261
920	131934	0.35752974295374274
921	130324	0.7288861450920499
922	130647	0.5101020514433643
923	130408	0.8091145711072667
924	130617	0.5917517095361371
925	131513	0.8456966500379081
926	130942	0.6713121324330418
927	130928	0.7609542781331213
928	130927	0.6300849810941421
929	130105	0.3408729538780284
930	130580	0.20614337986426454
931	130324	0.7176087526375474
932	130647	0.4338614829277021
933	130595	0.2173762078750736
934	130530	0.1296117202215109
935	130052	1.0
936	130408	0.8013201464402434
937	130647	0.27831216351296784
938	130647	0.16666666666666666
939	130644	0.0
940	130324	0.6026402928804868
941	130584	0.4982547939957456
942	130647	0.3195861825602283
943	130052	1.0
944	130644	0.10557280900008413
945	130647	0.16666666666666666
946	131526	0.9318005660529528
947	131559	0.2928932188134524
948	130324	0.6026402928804868
949	130324	0.6026402928804868
950	130647	0.3195861825602283
951	131559	0.2928932188134524
952	130647	0.16666666666666666
953	130644	0.10557280900008413
954	131526	0.9318005660529528
955	130052	1.0
956	130584	0.4982547939957456
957	130616	0.5
958	130052	1.0
959	130530	0.1296117202215109
960	130647	0.4522774424948339
961	130647	0.16666666666666666
962	130324	0.6026402928804868
963	130644	0.0
964	130526	0.4522774424948339
965	130560	0.1501634144012024
966	130863	0.6348516283298893
967	130324	0.7343062862231815
968	130531	0.5364136750272346
969	130647	0.183503419072274
970	130647	0.26970325665977857
971	131918	0.6464466094067263
972	131856	0.05719095841793664
973	131559	0.6837722339831621
974	130528	0.5783629786442162
975	130554	0.183503419072274
976	130531	0.5875210443078474
977	130645	0.4646966209686893
978	130594	0.17265969600796938
979	130647	0.33333333333333337
980	130644	0.26970325665977857
981	131847	0.8651600275073515
982	130603	0.3453463292920229
983	130530	0.2298459537845946
984	130647	0.5101020514433643
985	130408	0.8091145711072667
986	130584	0.4528470968949362
987	130647	0.4896896369201712
988	131513	0.8456966500379081
989	130942	0.6713121324330418
990	130052	1.0
991	130647	0.5743717346206256
992	130647	0.6603168897566213
993	130617	0.5
994	131513	0.8456966500379081
995	130942	0.6713121324330418
996	130052	1.0
997	130647	0.5101020514433643
998	130595	0.6047152924789526
999	130647	0.5049262285116628
1000	131513	0.8456966500379081
1001	130591	0.5435645354123616
1002	130942	0.6521494573814782
1003	130829	0.7226499018873855
1004	130942	0.6713121324330418
1005	130647	0.5743717346206256
1006	130408	0.8013201464402434
1007	130647	0.5635642195280153
1008	131513	0.8456966500379081
1009	130647	0.5743717346206256
1010	130647	0.6603168897566213
1011	130617	0.5
1012	131513	0.8456966500379081
1013	130942	0.6713121324330418
1014	130052	1.0
1015	130647	0.5743717346206256
1016	130647	0.6603168897566213
1017	130617	0.5
1018	131513	0.8456966500379081
1019	130942	0.6713121324330418
1020	130052	1.0
1021	130591	0.5097096621545399
1022	130942	0.6521494573814782
1023	130829	0.7226499018873855
1024	130647	0.5101020514433643
1025	130595	0.5833333333333333
1026	130617	0.6220355269907728
1027	131513	0.8456966500379081
1028	131832	0.8567770251921134
1029	130052	1.0
1030	130052	1.0
1031	130942	0.6621376857413268
1032	130647	0.5101020514433643
1033	130647	0.3845425451033363
1034	131513	0.8456966500379081
1035	131586	0.3276534871022489
1036	131194	0.6438618504690031
1037	131194	0.6471748354952287
1038	131088	0.7492570563116007
